"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村 コード","全国，都道府県，市区町村","/表章事項","2015年（平成27年）の人口（組替）【人】","世帯数【世帯】","2015年（平成27年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2020000000","2020年","21502","富加町","","5,564","1,973","1,834","63","1.13228","139","7.57906","92.50770","16.82","334.5"
"2020000000","2020年","21503","川辺町","","10,197","3,695","3,561","-331","-3.24605","134","3.76299","97.39896","41.16","239.7"
"2020000000","2020年","21504","七宗町","","3,876","1,312","1,381","-468","-12.07430","-69","-4.99638","89.43858","90.47","37.7"
"2020000000","2020年","21505","八百津町","","11,027","3,877","3,892","-826","-7.49070","-15","-0.38541","92.68984","128.79","79.2"
"2020000000","2020年","21506","白川町","","8,392","2,878","3,002","-975","-11.61821","-124","-4.13058","88.72774","237.90","31.2"
"2020000000","2020年","21507","東白川村","","2,261","780","817","-244","-10.79169","-37","-4.52876","91.54796","87.09","23.2"
"2020000000","2020年","21521","御嵩町","","18,111","6,737","6,514","-582","-3.21352","223","3.42340","100.05706","56.69","309.2"
"2020000000","2020年","21604","白川村","","1,609","580","553","-98","-6.09074","27","4.88246","99.86772","356.64","4.2"
"2020000000","2020年","22000","静岡県","","3,700,305","1,479,735","1,429,600","-65,085","-1.75891","50,135","3.50693","97.19111","7,777.35","467.4"
"2020000000","2020年","22100","静岡市","","704,989","296,778","286,013","-11,230","-1.59293","10,765","3.76381","94.94676","1,411.83","491.4"
"2020000000","2020年","22101","静岡市葵区","","253,593","105,040","101,673","-4,142","-1.63333","3,367","3.31160","92.71257","1,073.75","232.3"
"2020000000","2020年","22102","静岡市駿河区","","212,419","96,030","90,631","688","0.32389","5,399","5.95712","97.41086","73.06","2,916.9"
"2020000000","2020年","22103","静岡市清水区","","238,977","95,708","93,709","-7,776","-3.25387","1,999","2.13320","95.14256","265.02","872.4"
"2020000000","2020年","22130","浜松市","","797,980","319,900","309,227","-6,825","-0.85528","10,673","3.45151","98.72824","1,558.06","507.8"
"2020000000","2020年","22131","浜松市中区","","237,443","107,956","106,191","-2,070","-0.87179","1,765","1.66210","99.53628","44.34","5,308.4"
"2020000000","2020年","22132","浜松市東区","","128,555","52,318","50,106","855","0.66508","2,212","4.41464","98.99128","46.29","2,795.6"
"2020000000","2020年","22133","浜松市西区","","111,353","39,710","38,730","-3,155","-2.83333","980","2.53034","97.76640","114.71","943.2"
"2020000000","2020年","22134","浜松市南区","","100,870","40,053","38,259","-1,044","-1.03500","1,794","4.68909","100.49810","46.84","2,131.2"
"2020000000","2020年","22135","浜松市北区","","93,567","33,908","32,017","-775","-0.82828","1,891","5.90624","97.03572","295.54","314.0"
"2020000000","2020年","22136","浜松市浜北区","","95,900","35,350","32,493","2,923","3.04797","2,857","8.79266","98.69911","66.50","1,486.1"
"2020000000","2020年","22137","浜松市天竜区","","30,292","10,605","11,431","-3,559","-11.74898","-826","-7.22596","93.88599","943.84","28.3"
"2020000000","2020年","22203","沼津市","","195,633","83,210","80,798","-6,022","-3.07821","2,412","2.98522","96.45347","186.96","1,014.2"
"2020000000","2020年","22205","熱海市","","37,544","18,466","18,846","-3,311","-8.81899","-380","-2.01634","82.15825","61.78","554.1"
"2020000000","2020年","22206","三島市","","110,046","46,017","45,218","-2,195","-1.99462","799","1.76700","94.63825","62.02","1,739.0"
"2020000000","2020年","22207","富士宮市","","130,770","51,297","49,004","-2,623","-2.00581","2,293","4.67921","97.88903","389.08","329.4"
"2020000000","2020年","22208","伊東市","","68,345","30,776","30,478","-2,816","-4.12027","298","0.97775","88.05854","124.10","528.0"
"2020000000","2020年","22209","島田市","","98,112","35,363","34,310","-2,353","-2.39828","1,053","3.06908","95.35078","315.70","303.3"
"2020000000","2020年","22210","富士市","","248,399","97,214","92,581","-2,910","-1.17150","4,633","5.00427","96.75953","244.95","1,002.2"
"2020000000","2020年","22211","磐田市","","167,210","64,808","61,346","-466","-0.27869","3,462","5.64340","101.50089","163.45","1,020.2"
"2020000000","2020年","22212","焼津市","","139,462","53,158","50,648","-2,571","-1.84351","2,510","4.95577","95.74873","70.31","1,947.0"
"2020000000","2020年","22213","掛川市","","114,602","43,588","41,050","387","0.33769","2,538","6.18270","100.71742","265.69","432.8"
"2020000000","2020年","22214","藤枝市","","143,605","53,886","52,315","-2,220","-1.54591","1,571","3.00296","94.82837","194.06","728.6"
"2020000000","2020年","22215","御殿場市","","88,078","33,362","31,610","-1,389","-1.57701","1,752","5.54255","105.24422","194.90","444.8"
"2020000000","2020年","22216","袋井市","","85,789","33,844","31,453","2,093","2.43971","2,391","7.60182","102.78278","108.33","811.2"
"2020000000","2020年","22219","下田市","","22,916","9,633","10,397","-2,721","-11.87380","-764","-7.34827","92.04070","104.38","193.5"
"2020000000","2020年","22220","裾野市","","52,737","20,708","20,792","-1,792","-3.39799","-84","-0.40400","102.41170","138.12","368.8"
"2020000000","2020年","22221","湖西市","","59,789","22,845","22,546","-1,882","-3.14774","299","1.32618","104.76308","86.56","669.0"
"2020000000","2020年","22222","伊豆市","","31,317","11,488","12,158","-3,053","-9.74870","-670","-5.51077","89.66582","363.97","77.7"
"2020000000","2020年","22223","御前崎市","","32,578","11,463","11,345","-1,461","-4.48462","118","1.04011","103.28608","65.56","474.6"
"2020000000","2020年","22224","菊川市","","46,763","17,715","16,095","1,060","2.26675","1,620","10.06524","102.21997","94.19","507.7"
"2020000000","2020年","22225","伊豆の国市","","48,152","19,062","18,677","-1,332","-2.76624","385","2.06136","92.18455","94.62","494.8"
"2020000000","2020年","22226","牧之原市","","45,547","15,686","15,416","-2,023","-4.44157","270","1.75143","97.00358","111.69","389.7"
"2020000000","2020年","22301","東伊豆町","","12,624","5,564","5,620","-1,137","-9.00665","-56","-0.99644","89.99338","77.81","147.6"
"2020000000","2020年","22302","河津町","","7,303","2,929","2,919","-419","-5.73737","10","0.34258","93.47948","100.69","68.4"
"2020000000","2020年","22304","南伊豆町","","8,524","3,314","3,435","-601","-7.05068","-121","-3.52256","90.04557","109.94","72.1"
"2020000000","2020年","22305","松崎町","","6,837","2,663","2,832","-798","-11.67179","-169","-5.96751","88.65979","85.19","70.9"
"2020000000","2020年","22306","西伊豆町","","8,234","3,399","3,673","-1,145","-13.90576","-274","-7.45984","89.64687","105.54","67.2"
"2020000000","2020年","22325","函南町","","37,661","14,752","14,317","-859","-2.28087","435","3.03835","94.84329","65.16","564.8"
"2020000000","2020年","22341","清水町","","32,118","12,934","12,363","-398","-1.23918","571","4.61862","94.42231","8.81","3,600.5"
"2020000000","2020年","22342","長泉町","","42,331","17,460","16,427","1,034","2.44265","1,033","6.28843","97.76987","26.63","1,628.4"
"2020000000","2020年","22344","小山町","","19,497","6,432","6,431","-912","-4.67764","1","0.01555","112.66735","135.74","136.9"
"2020000000","2020年","22424","吉田町","","29,093","11,149","10,244","-156","-0.53621","905","8.83444","99.29063","20.73","1,395.9"
"2020000000","2020年","22429","川根本町","","7,192","2,632","2,883","-986","-13.70968","-251","-8.70621","96.95335","496.88","12.5"
"2020000000","2020年","22461","森町","","18,528","6,240","6,133","-1,053","-5.68329","107","1.74466","99.32702","133.91","130.5"
"2020000000","2020年","23000","愛知県","","7,483,128","3,226,067","3,063,833","63,064","0.84275","162,234","5.29513","99.42668","5,173.07","1,458.7"
"2020000000","2020年","23100","名古屋市","","2,295,638","1,117,930","1,058,497","37,768","1.64521","59,433","5.61485","96.60496","326.50","7,146.7"
"2020000000","2020年","23101","名古屋市千種区","","164,696","86,100","85,028","724","0.43960","1,072","1.26076","94.24612","18.18","9,099.0"
"2020000000","2020年","23102","名古屋市東区","","78,043","45,581","41,311","6,367","8.15832","4,270","10.33623","91.91069","7.71","10,948.1"
"2020000000","2020年","23103","名古屋市北区","","163,579","78,862","75,428","-297","-0.18156","3,434","4.55269","94.36945","17.53","9,314.4"
"2020000000","2020年","23104","名古屋市西区","","149,098","73,776","70,078","2,100","1.40847","3,698","5.27698","97.87983","17.93","8,432.7"
"2020000000","2020年","23105","名古屋市中村区","","133,206","74,679","66,039","5,454","4.09441","8,640","13.08318","102.25211","16.30","8,506.7"
"2020000000","2020年","23106","名古屋市中区","","83,203","62,719","53,533","10,080","12.11495","9,186","17.15951","97.72144","9.38","9,944.9"
"2020000000","2020年","23107","名古屋市昭和区","","107,170","55,089","55,108","528","0.49268","-19","-0.03448","96.88128","10.94","9,844.4"
"2020000000","2020年","23108","名古屋市瑞穂区","","105,357","51,591","48,629","3,066","2.91011","2,962","6.09102","92.15759","11.22","9,663.4"
"2020000000","2020年","23109","名古屋市熱田区","","65,895","33,611","31,884","1,061","1.61014","1,727","5.41651","99.22637","8.20","8,165.4"
"2020000000","2020年","23110","名古屋市中川区","","220,281","100,419","95,495","457","0.20746","4,924","5.15629","97.42948","32.02","6,893.8"
"2020000000","2020年","23111","名古屋市港区","","146,745","63,461","61,713","-2,981","-2.03142","1,748","2.83247","100.89714","45.69","3,146.5"
"2020000000","2020年","23112","名古屋市南区","","136,935","62,133","61,064","-2,304","-1.68255","1,069","1.75062","103.13995","18.46","7,293.1"
"2020000000","2020年","23113","名古屋市守山区","","172,845","74,794","69,687","3,667","2.12155","5,107","7.32848","95.09478","34.01","5,190.0"
"2020000000","2020年","23114","名古屋市緑区","","241,822","101,323","95,210","7,092","2.93274","6,113","6.42054","96.15127","37.91","6,565.9"
"2020000000","2020年","23115","名古屋市名東区","","164,080","75,913","73,922","597","0.36385","1,991","2.69338","91.73905","19.45","8,466.7"
"2020000000","2020年","23116","名古屋市天白区","","162,683","77,879","74,368","2,157","1.32589","3,511","4.72112","96.42985","21.58","7,638.6"
"2020000000","2020年","23201","豊橋市","","374,765","150,633","144,222","-2,631","-0.70204","6,411","4.44523","100.16136","261.86","1,421.1"
"2020000000","2020年","23202","岡崎市","","381,051","156,116","147,418","3,754","0.98517","8,698","5.90023","101.34946","387.20","993.8"
"2020000000","2020年","23203","一宮市","","380,868","151,666","142,480","-887","-0.23289","9,186","6.44722","94.67736","113.82","3,338.4"
"2020000000","2020年","23204","瀬戸市","","129,046","52,275","50,327","-1,177","-0.91208","1,948","3.87069","95.91977","111.40","1,147.8"
"2020000000","2020年","23205","半田市","","116,908","48,895","46,281","1,017","0.86991","2,614","5.64811","101.40561","47.42","2,486.8"
"2020000000","2020年","23206","春日井市","","306,508","130,683","124,291","2,324","0.75822","6,392","5.14277","97.36322","92.78","3,328.6"
"2020000000","2020年","23207","豊川市","","182,436","71,734","67,976","2,223","1.21851","3,758","5.52842","99.20065","161.14","1,146.0"
"2020000000","2020年","23208","津島市","","63,431","24,131","23,833","-2,473","-3.89872","298","1.25037","94.79133","25.09","2,429.6"
"2020000000","2020年","23209","碧南市","","71,346","28,040","26,477","1,182","1.65672","1,563","5.90324","106.02204","36.68","1,977.3"
"2020000000","2020年","23210","刈谷市","","149,765","67,772","62,476","4,161","2.77835","5,296","8.47686","108.78966","50.39","3,054.7"
"2020000000","2020年","23211","豊田市","","422,542","176,535","169,598","-31","-0.00734","6,937","4.09026","109.41682","918.32","460.1"
"2020000000","2020年","23212","安城市","","184,140","74,777","70,862","4,372","2.37428","3,915","5.52482","104.90658","86.05","2,190.7"
"2020000000","2020年","23213","西尾市","","167,990","61,619","58,951","1,137","0.67683","2,668","4.52579","102.51820","161.22","1,049.0"
"2020000000","2020年","23214","蒲郡市","","81,100","30,783","29,950","-1,599","-1.97164","833","2.78130","97.81781","56.92","1,396.7"
"2020000000","2020年","23215","犬山市","","74,308","29,248","28,269","-1,186","-1.59606","979","3.46316","98.29695","74.90","976.3"
"2020000000","2020年","23216","常滑市","","56,547","24,461","22,506","2,188","3.86935","1,955","8.68657","94.77053","55.90","1,050.7"
"2020000000","2020年","23217","江南市","","98,359","38,637","37,130","-75","-0.07625","1,507","4.05871","95.12408","30.20","3,254.4"
"2020000000","2020年","23219","小牧市","","149,462","62,035","59,383","-429","-0.28703","2,652","4.46592","102.32555","62.81","2,372.8"
"2020000000","2020年","23220","稲沢市","","136,867","51,769","49,986","-2,129","-1.55552","1,783","3.56700","97.16410","79.35","1,698.0"
"2020000000","2020年","23221","新城市","","47,133","16,604","16,454","-2,751","-5.83667","150","0.91163","98.37304","499.23","88.9"
"2020000000","2020年","23222","東海市","","111,944","49,016","46,371","1,894","1.69192","2,645","5.70400","108.24278","43.43","2,621.2"
"2020000000","2020年","23223","大府市","","89,157","38,042","35,669","3,997","4.48310","2,373","6.65284","103.51299","33.66","2,767.5"
"2020000000","2020年","23224","知多市","","84,617","33,903","33,009","-246","-0.29072","894","2.70835","100.66833","45.90","1,838.1"
"2020000000","2020年","23225","知立市","","70,501","31,516","29,312","1,747","2.47798","2,204","7.51910","111.85854","16.31","4,429.7"
"2020000000","2020年","23226","尾張旭市","","80,787","33,779","31,806","2,395","2.96459","1,973","6.20323","94.66885","21.03","3,955.4"
"2020000000","2020年","23227","高浜市","","46,236","18,084","17,684","-172","-0.37200","400","2.26193","106.57429","13.11","3,513.7"
"2020000000","2020年","23228","岩倉市","","47,562","21,364","20,390","441","0.92721","974","4.77685","98.88548","10.47","4,584.8"
"2020000000","2020年","23229","豊明市","","69,127","28,897","27,504","185","0.26762","1,393","5.06472","102.40035","23.22","2,985.0"
"2020000000","2020年","23230","日進市","","87,977","36,445","34,210","3,589","4.07948","2,235","6.53318","97.38306","34.91","2,622.9"
"2020000000","2020年","23231","田原市","","62,364","21,030","21,640","-2,985","-4.78642","-610","-2.81885","103.10234","191.12","310.7"
"2020000000","2020年","23232","愛西市","","63,088","21,628","21,131","-2,249","-3.56486","497","2.35199","94.39243","66.68","912.4"
"2020000000","2020年","23233","清須市","","67,327","28,859","27,056","137","0.20348","1,803","6.66396","98.95016","17.35","3,888.4"
"2020000000","2020年","23234","北名古屋市","","84,133","36,015","33,742","2,314","2.75041","2,273","6.73641","99.31523","18.37","4,705.9"
"2020000000","2020年","23235","弥富市","","43,269","16,974","16,050","-268","-0.61938","924","5.75701","99.56839","49.11","875.6"
"2020000000","2020年","23236","みよし市","","61,810","24,054","22,552","155","0.25077","1,502","6.66016","107.53927","32.19","1,925.0"
"2020000000","2020年","23237","あま市","","86,898","33,910","33,190","-713","-0.82050","720","2.16933","97.67202","27.49","3,135.1"
"2020000000","2020年","23238","長久手市","","57,598","26,425","25,069","2,514","4.36473","1,356","5.40907","94.03486","21.55","2,789.4"
"2020000000","2020年","23302","東郷町","","42,858","16,776","15,766","1,270","2.96327","1,010","6.40619","100.80087","18.03","2,447.5"
"2020000000","2020年","23342","豊山町","","15,177","6,575","6,181","438","2.88595","394","6.37437","103.45277","6.18","2,526.7"
"2020000000","2020年","23361","大口町","","23,274","9,053","8,316","988","4.24508","737","8.86243","101.46143","13.61","1,782.7"
"2020000000","2020年","23362","扶桑町","","33,806","13,468","12,679","330","0.97616","789","6.22289","97.37496","11.19","3,050.6"
"2020000000","2020年","23424","大治町","","30,990","13,439","12,105","1,413","4.55954","1,334","11.02024","101.19839","6.59","4,917.0"
"2020000000","2020年","23425","蟹江町","","37,085","15,952","14,971","266","0.71727","981","6.55267","97.43630","11.09","3,368.0"
"2020000000","2020年","23427","飛島村","","4,397","1,528","1,259","183","4.16193","269","21.36616","97.49892","22.42","204.3"
"2020000000","2020年","23441","阿久比町","","27,747","10,080","9,627","653","2.35341","453","4.70552","96.82584","23.80","1,193.3"
"2020000000","2020年","23442","東浦町","","49,230","19,419","18,524","429","0.87142","895","4.83157","99.31367","31.14","1,594.7"
"2020000000","2020年","23445","南知多町","","18,707","6,526","6,981","-2,086","-11.15091","-455","-6.51769","94.46589","38.37","433.2"
"2020000000","2020年","23446","美浜町","","23,575","9,509","9,314","-1,084","-4.59809","195","2.09362","99.44134","46.20","486.8"
"2020000000","2020年","23447","武豊町","","42,473","18,094","16,724","1,092","2.57105","1,370","8.19182","103.21392","26.38","1,651.4"
"2020000000","2020年","23501","幸田町","","39,549","15,782","13,693","2,930","7.40853","2,089","15.25597","102.56068","56.72","748.9"
"2020000000","2020年","23561","設楽町","","5,074","1,849","2,015","-629","-12.39653","-166","-8.23821","95.12730","273.94","16.2"
"2020000000","2020年","23562","東栄町","","3,446","1,296","1,436","-504","-14.62565","-140","-9.74930","92.66536","123.38","23.8"
"2020000000","2020年","23563","豊根村","","1,135","437","490","-118","-10.39648","-53","-10.81633","90.09346","155.88","6.5"
"2020000000","2020年","24000","三重県","","1,815,865","740,870","720,292","-44,425","-2.44649","20,578","2.85690","95.34831","5,774.49","306.8"
"2020000000","2020年","24201","津市","","279,886","117,175","114,679","-5,127","-1.83182","2,496","2.17651","94.57199","711.19","386.3"
"2020000000","2020年","24202","四日市市","","311,031","132,731","128,309","-5,287","-1.69983","4,422","3.44637","99.78567","206.52","1,480.5"
"2020000000","2020年","24203","伊勢市","","127,817","51,571","50,938","-4,962","-3.88211","633","1.24269","89.91637","208.35","589.7"
"2020000000","2020年","24204","松阪市","","163,863","65,540","63,948","-4,632","-2.82675","1,592","2.48952","92.21975","623.58","255.3"
"2020000000","2020年","24205","桑名市","","140,303","56,169","53,741","-1,632","-1.16320","2,428","4.51797","96.48742","136.68","1,014.6"
"2020000000","2020年","24207","鈴鹿市","","196,403","82,096","77,725","-661","-0.33655","4,371","5.62367","98.95108","194.46","1,006.6"
"2020000000","2020年","24208","名張市","","78,795","31,497","30,595","-2,381","-3.02177","902","2.94819","93.19883","129.77","588.8"
"2020000000","2020年","24209","尾鷲市","","18,009","8,148","8,660","-1,752","-9.72847","-512","-5.91224","86.84059","192.71","84.4"
"2020000000","2020年","24210","亀山市","","50,254","20,525","19,945","-376","-0.74820","580","2.90800","101.82083","191.04","261.1"
"2020000000","2020年","24211","鳥羽市","","19,448","7,383","7,730","-1,911","-9.82620","-347","-4.48900","88.95593","107.34","163.4"
"2020000000","2020年","24212","熊野市","","17,322","7,746","8,151","-1,356","-7.82820","-405","-4.96872","85.97554","373.35","42.8"
"2020000000","2020年","24214","いなべ市","","45,815","17,973","17,106","-815","-1.77889","867","5.06840","105.58271","219.83","204.7"
"2020000000","2020年","24215","志摩市","","50,341","19,556","20,057","-4,237","-8.41660","-501","-2.49788","85.27568","178.95","257.6"
"2020000000","2020年","24216","伊賀市","","90,581","36,360","33,651","-1,718","-1.89664","2,709","8.05028","95.76366","558.23","159.2"
"2020000000","2020年","24303","木曽岬町","","6,357","2,303","2,174","-337","-5.30124","129","5.93376","101.20321","15.74","382.5"
"2020000000","2020年","24324","東員町","","25,344","9,541","8,863","447","1.76373","678","7.64978","95.63832","22.68","1,137.2"
"2020000000","2020年","24341","菰野町","","40,210","15,364","14,423","361","0.89779","941","6.52430","96.03305","107.01","379.1"
"2020000000","2020年","24343","朝日町","","10,560","4,103","3,852","462","4.37500","251","6.51610","99.20477","5.99","1,840.1"
"2020000000","2020年","24344","川越町","","14,752","6,585","6,023","379","2.56914","562","9.33090","106.51017","8.73","1,733.2"
"2020000000","2020年","24441","多気町","","14,878","5,120","5,160","-861","-5.78707","-40","-0.77519","92.77954","103.06","136.0"
"2020000000","2020年","24442","明和町","","22,586","8,053","7,697","-113","-0.50031","356","4.62518","90.48144","41.04","547.6"
"2020000000","2020年","24443","大台町","","9,557","3,634","3,778","-882","-9.22884","-144","-3.81154","89.82495","362.86","23.9"
"2020000000","2020年","24461","玉城町","","15,431","5,387","5,260","-387","-2.50794","127","2.41445","91.35080","40.91","367.7"
"2020000000","2020年","24470","度会町","","8,309","2,668","2,626","-457","-5.50006","42","1.59939","93.78085","134.98","58.2"
"2020000000","2020年","24471","大紀町","","8,939","3,406","3,691","-1,117","-12.49580","-285","-7.72148","87.57794","233.32","33.5"
"2020000000","2020年","24472","南伊勢町","","12,788","4,962","5,432","-1,809","-14.14607","-470","-8.65243","86.46399","241.89","45.4"
"2020000000","2020年","24543","紀北町","","16,338","6,819","7,269","-1,720","-10.52760","-450","-6.19067","85.93233","256.54","57.0"
"2020000000","2020年","24561","御浜町","","8,741","3,717","3,862","-660","-7.55062","-145","-3.75453","87.36378","88.13","91.7"
"2020000000","2020年","24562","紀宝町","","11,207","4,738","4,947","-884","-7.88793","-209","-4.22478","85.73228","79.62","129.7"
"2020000000","2020年","25000","滋賀県","","1,412,916","570,223","537,550","1,332","0.09427","32,673","6.07813","97.35033","4,017.38","352.0"
"2020000000","2020年","25201","大津市","","340,973","146,270","136,153","4,229","1.24027","10,117","7.43061","93.44683","464.51","743.2"
"2020000000","2020年","25202","彦根市","","113,679","48,158","45,546","14","0.01232","2,612","5.73486","98.78831","196.87","577.5"
"2020000000","2020年","25203","長浜市","","118,193","42,527","41,788","-4,474","-3.78533","739","1.76845","95.03156","681.02","167.0"
"2020000000","2020年","25204","近江八幡市","","81,312","31,324","29,784","-142","-0.17464","1,540","5.17056","95.69410","177.45","457.4"
"2020000000","2020年","25206","草津市","","137,247","66,857","60,224","6,711","4.88972","6,633","11.01388","101.83669","67.82","2,122.6"
"2020000000","2020年","25207","守山市","","79,859","31,633","29,052","3,412","4.27253","2,581","8.88407","96.41240","55.74","1,493.9"
"2020000000","2020年","25208","栗東市","","66,749","26,662","24,592","2,130","3.19106","2,070","8.41737","98.57868","52.69","1,307.2"
"2020000000","2020年","25209","甲賀市","","90,901","33,512","32,366","-2,484","-2.73264","1,146","3.54075","99.19571","481.62","183.6"
"2020000000","2020年","25210","野洲市","","49,889","19,610","18,143","652","1.30690","1,467","8.08576","98.77684","80.14","630.7"
"2020000000","2020年","25211","湖南市","","54,289","22,291","21,286","203","0.37392","1,005","4.72141","107.06008","70.40","774.0"
"2020000000","2020年","25212","高島市","","50,025","18,033","18,149","-3,646","-7.28836","-116","-0.63915","96.34647","693.05","66.9"
"2020000000","2020年","25213","東近江市","","114,180","42,615","40,691","-1,308","-1.14556","1,924","4.72832","99.47336","388.37","290.6"
"2020000000","2020年","25214","米原市","","38,719","13,368","13,236","-1,518","-3.92056","132","0.99728","94.19011","250.39","148.6"
"2020000000","2020年","25383","日野町","","21,873","7,914","7,728","-898","-4.10552","186","2.40683","101.29559","117.60","178.4"
"2020000000","2020年","25384","竜王町","","12,434","4,353","4,266","-637","-5.12305","87","2.03938","110.77363","44.55","264.8"
"2020000000","2020年","25425","愛荘町","","20,778","7,815","7,209","117","0.56310","606","8.40616","98.65944","37.97","550.3"
"2020000000","2020年","25441","豊郷町","","7,422","2,601","2,606","-283","-3.81299","-5","-0.19186","94.31138","7.80","915.3"
"2020000000","2020年","25442","甲良町","","7,039","2,189","2,310","-674","-9.57522","-121","-5.23810","92.64528","13.63","467.0"
"2020000000","2020年","25443","多賀町","","7,355","2,491","2,421","-72","-0.97893","70","2.89137","92.72294","135.77","53.6"
"2020000000","2020年","26000","京都府","","2,610,353","1,188,106","1,152,902","-30,432","-1.16582","35,204","3.05351","91.34423","4,612.20","559.4"
"2020000000","2020年","26100","京都市","","1,475,183","727,566","705,874","-10,293","-0.69774","21,692","3.07307","89.61014","827.83","1,769.6"
"2020000000","2020年","26101","京都市北区","","119,474","57,021","56,804","-2,222","-1.85982","217","0.38202","90.59168","94.88","1,235.8"
"2020000000","2020年","26102","京都市上京区","","85,113","47,955","46,849","-1,164","-1.36759","1,106","2.36078","84.99934","7.03","11,941.5"
"2020000000","2020年","26103","京都市左京区","","168,266","85,268","83,423","-2,012","-1.19573","1,845","2.21162","92.61980","246.77","673.7"
"2020000000","2020年","26104","京都市中京区","","109,341","60,597","59,085","1,216","1.11212","1,512","2.55903","84.14504","7.41","14,920.0"
"2020000000","2020年","26105","京都市東山区","","39,044","20,482","21,381","-2,393","-6.12898","-899","-4.20467","78.26362","7.48","4,899.9"
"2020000000","2020年","26106","京都市下京区","","82,668","48,107","47,206","143","0.17298","901","1.90866","85.22636","6.78","12,214.0"
"2020000000","2020年","26107","京都市南区","","99,927","50,389","47,094","2,107","2.10854","3,295","6.99665","98.49042","15.81","6,453.8"
"2020000000","2020年","26108","京都市右京区","","204,262","97,658","94,525","-2,069","-1.01291","3,133","3.31447","88.45641","292.07","692.3"
"2020000000","2020年","26109","京都市伏見区","","280,655","130,849","125,947","-2,524","-0.89932","4,902","3.89211","91.77084","61.66","4,510.7"
"2020000000","2020年","26110","京都市山科区","","135,471","64,265","60,451","-277","-0.20447","3,814","6.30924","88.62875","28.70","4,710.6"
"2020000000","2020年","26111","京都市西京区","","150,962","64,975","63,109","-1,098","-0.72734","1,866","2.95679","90.50912","59.24","2,529.8"
"2020000000","2020年","26201","福知山市","","78,935","33,609","32,170","-1,586","-2.00925","1,439","4.47311","99.12728","552.54","140.0"
"2020000000","2020年","26202","舞鶴市","","83,990","35,250","34,709","-3,607","-4.29456","541","1.55867","100.28155","342.13","234.9"
"2020000000","2020年","26203","綾部市","","33,821","13,703","13,766","-1,943","-5.74495","-63","-0.45765","91.74737","347.10","91.8"
"2020000000","2020年","26204","宇治市","","184,678","73,502","73,317","-4,895","-2.65056","185","0.25233","92.40887","67.54","2,661.9"
"2020000000","2020年","26205","宮津市","","18,426","7,298","7,738","-1,657","-8.99273","-440","-5.68622","89.99547","172.74","97.1"
"2020000000","2020年","26206","亀岡市","","89,479","34,333","33,915","-3,282","-3.66790","418","1.23249","93.53586","224.80","383.4"
"2020000000","2020年","26207","城陽市","","76,869","30,429","29,884","-2,226","-2.89584","545","1.82372","92.48304","32.71","2,282.0"
"2020000000","2020年","26208","向日市","","53,380","23,527","21,356","3,502","6.56051","2,171","10.16576","91.00739","7.72","7,368.1"
"2020000000","2020年","26209","長岡京市","","80,090","33,621","32,491","559","0.69796","1,130","3.47789","92.70047","19.17","4,207.0"
"2020000000","2020年","26210","八幡市","","72,664","30,383","29,259","-2,185","-3.00699","1,124","3.84155","93.31560","24.35","2,894.4"
"2020000000","2020年","26211","京田辺市","","70,835","31,628","29,693","2,938","4.14767","1,935","6.51669","95.86099","42.92","1,718.8"
"2020000000","2020年","26212","京丹後市","","55,054","20,100","20,469","-4,187","-7.60526","-369","-1.80273","91.90749","501.44","101.4"
"2020000000","2020年","26213","南丹市","","33,145","13,273","12,783","-1,495","-4.51048","490","3.83322","94.72130","616.40","51.3"
"2020000000","2020年","26214","木津川市","","72,840","29,858","26,656","5,120","7.02910","3,202","12.01230","91.85903","85.13","915.8"
"2020000000","2020年","26303","大山崎町","","15,181","6,548","5,993","789","5.19729","555","9.26080","93.57576","5.97","2,675.0"
"2020000000","2020年","26322","久御山町","","15,805","6,246","6,216","-525","-3.32173","30","0.48263","94.72410","13.86","1,102.5"
"2020000000","2020年","26343","井手町","","7,910","3,223","3,059","-499","-6.30847","164","5.36123","94.31044","18.04","410.8"
"2020000000","2020年","26344","宇治田原町","","9,319","3,421","3,232","-396","-4.24938","189","5.84777","101.78652","58.16","153.4"
"2020000000","2020年","26364","笠置町","","1,368","523","573","-226","-16.52047","-50","-8.72600","89.70100","23.52","48.6"
"2020000000","2020年","26365","和束町","","3,956","1,376","1,445","-473","-11.95652","-69","-4.77509","86.65595","64.93","53.6"
"2020000000","2020年","26366","精華町","","36,376","13,537","12,775","-156","-0.42885","762","5.96477","90.76210","25.68","1,410.4"
"2020000000","2020年","26367","南山城村","","2,652","1,023","1,068","-262","-9.87934","-45","-4.21348","88.78357","64.11","37.3"
"2020000000","2020年","26407","京丹波町","","14,453","5,212","5,448","-1,540","-10.65523","-236","-4.33186","89.92499","303.09","42.6"
"2020000000","2020年","26463","伊根町","","2,110","850","873","-180","-8.53081","-23","-2.63459","96.13821","61.95","31.2"
"2020000000","2020年","26465","与謝野町","","21,834","8,067","8,140","-1,727","-7.90968","-73","-0.89681","90.37114","108.38","185.5"
